"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.596486814442428,"5",0.488124871123965,"5",0.573613681656076,"5",0.525759964577357,"-1",0.5,"5",0.52,"5",0.52,"-1",0.676868801507765,"-1",0.62573385518591,"in memory of norris """"richard"""" pelloquin -- johnson funeral home| first: last: born: november 16, 1947."
"2","-1",0.628882492599461,"-1",0.620608420943009,"-1",0.546238694283892,"-1",0.684757663233407,"-1",0.5,"-1",1,"-1",0.905,"-1",0.676221976107145,"-1",0.62573385518591,"death: june 10, 2015."
"3","-1",0.619675433251679,"-1",0.529097703532699,"5",0.592264868678717,"-1",0.513947810296168,"-1",0.5,"-1",0.8,"5",0.565,"-1",0.676333963197368,"-1",0.62573385518591,"this memorial provided by:johnson funeral homelake charles, la norris """"richard"""" pelloquin."
"4","-1",0.629403812995877,"-1",0.620608420943009,"-1",0.649629577750859,"-1",0.673415160826025,"-1",0.5,"-1",1,"-1",1,"-1",0.676868464727278,"-1",0.62573385518591,"november 16, 1947 - june 10, 2015 send card."
"5","-1",0.635295425678316,"-1",0.575947029238126,"-1",0.831041319480694,"-1",0.599780626389809,"-1",0.5,"-1",0.92,"-1",0.655,"-1",0.676836720298629,"-1",0.62573385518591,"norris richard pelloquin died on wednesday, june 10, 2015 at 1:00pm in a local care facility following a brief battle with cancer."
"6","-1",0.634439701341127,"-1",0.588492489216177,"5",0.685447569942744,"-1",0.603553573977294,"-1",0.5,"-1",0.96,"5",0.515,"-1",0.676868801507765,"-1",0.62573385518591,"richard was born in lake charles, louisiana on november 16, 1947 to norris and nora pelloquin."
"7","-1",0.451255970388417,"2",0.569066621219881,"5",0.741745169846758,"2",0.999961679659705,"2",0.982013790037908,"2",1,"2",0.73,"-1",0.492069130129345,"2",0.446700507614213,"a life-long resident of southwest louisiana, he graduated from la. grange senior high school in 1965 and went on to serve his country in the united states naval reserve from 1966 until 1968 as a chaplains assistant aboard the aircraft-carrier uss boxer."
"8","-1",0.609745993331121,"-1",0.650032470893176,"-1",0.643034651464061,"-1",0.679424747740818,"-1",0.5,"-1",0.92,"5",0.57,"5",0.416806151753487,"-1",0.62573385518591,"upon returning home he attended mc."
"9","-1",0.536431929971351,"-1",0.613641559907826,"2",0.450181556986904,"2",0.881519636230981,"-1",0.5,"-1",0.64,"-1",0.5,"5",0.477397727158385,"-1",0.62573385518591,"neese state university where he earned a business degree in 1974."
"10","-1",0.622206549147771,"-1",0.630084353005098,"-1",0.583120683912567,"-1",0.66758517561144,"-1",0.5,"-1",0.88,"-1",0.935,"-1",0.674722362739602,"-1",0.62573385518591,"shortly thereafter, he began work as a machinist at citgo petroleum and was employed in various capacities there until his retirement as a purchasing agent in 2004 after nearly thirty years of service."
"11","-1",0.634148114143257,"-1",0.713441539012143,"-1",0.827659010167696,"-1",0.792928984126787,"-1",0.880797077977882,"-1",0.88,"-1",0.895,"-1",0.676830946865769,"-1",0.62573385518591,"as a proud and devoted credit union member and volunteer for over 35 years, richard was a passionate advocate for the credit union movement."
"12","-1",0.572445070983485,"5",0.454443675787633,"5",0.720640445090202,"-1",0.671168180704544,"5",0.5,"-1",0.68,"-1",0.485,"1",0.720326002285231,"-1",0.62573385518591,"he served on various committees of the cit-con credit union and continued that service after their merger with cse federal credit union in 1982. in 1986 he was elected to the cse board of directorsa position he was most honored to have held and one which he dutifully and enthusiastically fulfilled until his death."
"13","-1",0.540851923029406,"5",0.537972988017222,"2",0.539475335464193,"-1",0.56649294012281,"5",0.5,"-1",1,"-1",0.53,"1",0.721295352030083,"-1",0.62573385518591,"he held his colleagues at cse in the highest esteem and considered them all to be among his closest personal friends."
"14","-1",0.628994328518277,"-1",0.744288976829604,"-1",0.812847857402432,"-1",0.780602079092674,"-1",0.880797077977882,"-1",0.96,"-1",0.945,"-1",0.676868801507765,"-1",0.62573385518591,"richard was an excellent cook and truly enjoyed sharing that skill with others especially his family, friends, and acquaintances."
