"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.603213381313405,"5",0.501870584683121,"-1",0.518558793721127,"5",0.608713316789944,"-1",0.5,"-1",0.6,"-1",0.53,"-1",0.676868801507765,"-1",0.62573385518591,"in memory of dallas joseph brasseaux -- johnson funeral home| first: last: dallas joseph brasseaux september 6, 1928 - june 12, 2015 dallas brasseaux 86, of grand chenier, la died friday, june 12, 2015 in a local care facility surrounded by his loving family."
"2","-1",0.635527245935313,"-1",0.588492489216177,"-1",0.528653544564747,"-1",0.570304009082006,"-1",0.5,"-1",0.96,"-1",0.715,"-1",0.676868801507765,"-1",0.62573385518591,"dallas was born on september 6, 1928 in henry, la to moleon and elise brasseaux."
"3","-1",0.632521673127161,"-1",0.750937257437941,"-1",0.766834385683388,"-1",0.735884577030466,"-1",0.880797077977882,"-1",1,"-1",1,"-1",0.676860192784647,"-1",0.62573385518591,"he enjoyed golfing, hunting, and gardening."
"4","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"mr."
"5","-1",0.63535175272516,"-1",0.775197784442495,"-1",0.859536981446006,"-1",0.782539995439151,"-1",0.880797077977882,"-1",0.88,"-1",0.84,"-1",0.676868801507765,"-1",0.62573385518591,"dallas also enjoyed fishing and being around family and friends. he was a lifelong resident of grand chenier, la and later relocated to grand lake, la after hurricane rita."
"6","-1",0.637262592687485,"-1",0.767251728257315,"-1",0.821037815400389,"-1",0.82082912380068,"-1",0.5,"-1",0.92,"-1",0.82,"-1",0.676868801507765,"-1",0.62573385518591,"survivors include, loving wife of 65 years, charlie mae theriot brasseaux of grand chenier, la; three children, charlotte trosclair and fiance bobby seale of bell city, la , d. l. brasseaux and wife elizabeth of de."
"7","-1",0.6376481556394,"-1",0.796079227520112,"-1",0.89390815809052,"-1",0.824714386161956,"-1",0.880797077977882,"-1",1,"-1",0.94,"-1",0.676868801507765,"-1",0.62573385518591,"ridder, la, and mona kelley and husband jimmy of cameron, la; six grandchildren; twelve great grandchildren; and one aunt, cecille landry of henry, la."
"8","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"mr."
"9","-1",0.633947650072419,"-1",0.716792693443152,"-1",0.795492956289651,"-1",0.766926831917338,"-1",0.5,"-1",1,"-1",0.99,"-1",0.676868801507765,"-1",0.62573385518591,"dallas was preceded in death by his parents; two sisters, lillian sellers and mabel saucier; one son-in-law, phillip trosclair; in-laws, lionel and emma l. theriot."
"10","5",0.447105983483772,"-1",0.477534601927282,"-1",0.424843105514154,"-1",0.515807603476919,"5",0.5,"5",0.64,"5",0.57,"1",0.721295352030083,"1",0.464406779661017,"services will be at 10:00 am monday, june 15, 2015 at christ the king catholic church."
"11","5",0.424733595461588,"-1",0.37726359016802,"5",0.458986322211161,"5",0.512202357387548,"1",0.5,"1",1,"1",0.47,"1",0.721295352030083,"1",0.464406779661017,"visitation will begin at 10:00 am until 9:00 pm with a rosary at 6:00 pm sunday, june 14, 2015 at johnson funeral home."
"12","5",0.413492341178213,"-1",0.37726359016802,"5",0.490550600387115,"-1",0.503656228450224,"1",0.5,"1",1,"1",0.445,"1",0.721295352030083,"1",0.464406779661017,"visitation will resume at 8:00 am until 9:30 am monday, june 15, 2015 at johnson funeral home."
"13","-1",0.593735459788739,"-1",0.49290831256852,"1",0.806143180136825,"-1",0.637878103627881,"5",0.5,"5",0.92,"-1",0.495,"1",0.721295352030083,"1",0.464406779661017,"burial will be at sweetlake grand lake community cemetery."
"14","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"a special thanks to dr. gaharan, dr."
"15","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"broussard, dr."
"16","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"mouton, dr."
"17","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"jancuska and staff."
"18","-1",0.616599280529798,"-1",0.644536245538911,"-1",0.700006086801059,"-1",0.764556608019901,"-1",0.5,"-1",0.84,"-1",0.69,"-1",0.676868801507765,"-1",0.62573385518591,"also a special thanks to lake charles memorial hospital out patient unit staff members alison, jade, and angelica, heart of hospice, brookdale assisted living, nedia trahan and staff of dequincy home health."
