"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.596937255071611,"5",0.488124871123965,"5",0.582863706230341,"5",0.556336162298998,"-1",0.5,"5",0.52,"5",0.505,"-1",0.676868801507765,"-1",0.62573385518591,"in memory of cynthia j. ashworth -- johnson funeral home| first: last: born: october 17, 1957."
"2","-1",0.628882492599461,"-1",0.620608420943009,"-1",0.546238694283892,"-1",0.684757663233407,"-1",0.5,"-1",1,"-1",0.905,"-1",0.676221976107145,"-1",0.62573385518591,"death: june 8, 2015."
"3","-1",0.619491802340284,"-1",0.529097703532699,"5",0.599202350551451,"5",0.516835688922154,"-1",0.5,"-1",0.8,"5",0.515,"-1",0.676640679463582,"-1",0.62573385518591,"this memorial provided by:johnson funeral homelake charles, la cynthia j. ashworth."
"4","-1",0.629403812995877,"-1",0.620608420943009,"-1",0.649629577750859,"-1",0.673415160826025,"-1",0.5,"-1",1,"-1",1,"-1",0.676868464727278,"-1",0.62573385518591,"october 17, 1957 - june 8, 2015 send card."
"5","-1",0.522212675915056,"-1",0.53279858648255,"5",0.500492409920071,"5",0.520256431949364,"5",0.880797077977882,"5",0.68,"5",0.965,"-1",0.542644580110126,"-1",0.62573385518591,"mrs."
"6","-1",0.63262605236587,"-1",0.575947029238126,"5",0.846315222093919,"-1",0.548768668348267,"-1",0.5,"-1",0.88,"-1",0.655,"-1",0.676816301712906,"-1",0.62573385518591,"cynthia j. ashworth, 57, of lake charles died june 8, 2015 at 10:10 am at harbor hospice in lake charles, la."
"7","-1",0.636646017081074,"-1",0.588492489216177,"-1",0.535920524289536,"-1",0.647195824695178,"-1",0.5,"-1",0.96,"-1",0.78,"-1",0.676868801507765,"-1",0.62573385518591,"cynthia was born in new iberia, la, to earl and josephine johnson on october 17, 1957."
"8","-1",0.634738621018781,"-1",0.620608420943009,"-1",0.633817295552196,"-1",0.727339931021746,"-1",0.5,"-1",1,"-1",0.8,"-1",0.670266428798943,"-1",0.62573385518591,"she lived most of her life in houston, texas until she moved to lake charles, la, where she met her soul mate, glen ashworth."
"9","-1",0.633019220984551,"-1",0.653637717049049,"-1",0.740795024701484,"-1",0.651536867487747,"-1",0.5,"-1",1,"-1",0.79,"-1",0.676461780990529,"-1",0.62573385518591,"they united in holy matrimony on july 23, 1982 and raised three beautiful daughters, yashica reed, shanita tucker, and sharonda muhammad."
"10","-1",0.634628780513382,"-1",0.59628647995052,"5",0.588763566639125,"-1",0.568875472053759,"-1",0.5,"-1",0.84,"-1",0.72,"-1",0.676608220029519,"-1",0.62573385518591,"she accepted christ as her personal lord and savior at an early age."
"11","-1",0.609678579786845,"-1",0.620608420943009,"-1",0.535957301502822,"-1",0.627230541333661,"-1",0.5,"-1",0.72,"-1",0.76,"1",0.68080556465437,"-1",0.62573385518591,"she was baptized at st. john baptist church in houston, texas."
