"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"fred rossi."
"2","-1",0.635501123077402,"-1",0.588492489216177,"-1",0.531209048323718,"-1",0.61042030860397,"-1",0.5,"-1",1,"-1",1,"-1",0.676868801507765,"-1",0.62573385518591,"fred rossi was born o| fred rossi."
"3","-1",0.636630930609699,"-1",0.537855335425677,"-1",0.537760345542043,"-1",0.539895466538765,"-1",0.5,"-1",0.96,"-1",0.88,"-1",0.676868801507765,"-1",0.62573385518591,"fred rossi was born on valentine's day in 1930 and passed away quietly on june 5, 2015."
"4","-1",0.633482584741976,"-1",0.651020005758332,"-1",0.708680629370501,"-1",0.804521574190915,"-1",0.5,"-1",1,"-1",0.965,"-1",0.676868801507765,"-1",0.62573385518591,"fred was a lifetime akronite and retired from the akron health department after 32 years with the position of environmental health director."
"5","-1",0.624433686544605,"-1",0.689532255261802,"-1",0.799811172452598,"-1",0.771241062252822,"-1",0.5,"-1",1,"-1",0.925,"-1",0.676868801507765,"-1",0.62573385518591,"fred was known for his wit and sense of humor. he was also known for his kindness and compassion in helping others. he had the incredible talent of communication and through his life and work he gained many lifelong friends."
"6","-1",0.626656632489006,"-1",0.642972671621051,"5",0.374675362965332,"-1",0.693365317113184,"-1",0.5,"-1",1,"-1",0.845,"-1",0.675157028990573,"-1",0.62573385518591,"fred was particularly proud of his lifelong friendships of over 75 years with friends, joseph (pep) daniele, angelo (buster) rizzo and tony arnone."
"7","-1",0.634489595637643,"-1",0.709845944720281,"-1",0.737754696529239,"-1",0.77185469601201,"-1",0.880797077977882,"-1",1,"-1",0.995,"-1",0.676868801507765,"-1",0.62573385518591,"family was particularly important to fred and his grandchildren were the apple of his eye."
"8","-1",0.631860965816098,"-1",0.620608420943009,"-1",0.516990526500251,"-1",0.693610138193383,"-1",0.5,"-1",1,"-1",0.99,"-1",0.676861423014574,"-1",0.62573385518591,"cherished sunday dinners with his family became a tradition for over a decade."
"9","-1",0.64063955732453,"-1",0.7154506978986,"-1",0.855898173078703,"-1",0.752860975542115,"-1",0.880797077977882,"-1",1,"-1",0.85,"-1",0.676868801507765,"-1",0.62573385518591,"fred is survived by daughter, gina tobin and son-in-law, jerry who he shared a special bond like his own son; brother, joe rossi; nieces, michelle rossi freeman, monica torresani-hibbert, melissa rossi shinaberry; sister-in-law, barbara christ; grandchildren, alexander tobin, aaron tobin, joseph tobin and nicholas gordon."
"10","-1",0.632287443944407,"-1",0.733879079453604,"-1",0.87451895524668,"-1",0.766295758478205,"-1",0.5,"-1",0.8,"-1",0.885,"-1",0.676868801507765,"-1",0.62573385518591,"fred was preceded in death by his parents, marino and rosa rossi; brother, madeo rossi; wife, laura lee rossi; daughter, erin rossi and far too many friends to mention."
"11","-1",0.601885603380047,"-1",0.533121283176847,"5",0.450517908521554,"-1",0.597394086642145,"5",0.5,"-1",0.96,"-1",0.915,"1",0.721295352030083,"1",0.464406779661017,"fred was one of a kind and will be deeply missed."
"12","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"he had a special magic about him and would not have hesitated to help anyone in need. he always put others in front of himself in truly fred rossi style."
"13","1",0.615773511985921,"1",0.501371272042073,"1",0.998923577956512,"1",0.46455164909012,"1",0.5,"1",0.48,"1",0.545,"1",0.721295352030083,"1",0.464406779661017,"private service will take place at holy cross cemetery per fred's request."
"14","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"330-836-3100 published in akron beacon journal from june 9 to june 10, 2015"
