"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.584084145773966,"5",0.51156088758567,"-1",0.64223339934042,"5",0.659189606592381,"-1",0.5,"5",0.52,"5",0.48,"-1",0.676868801507765,"-1",0.62573385518591,"in memory of jon byron -- tollefson funeral home| facts born: may 17, 1948 place of birth: langdon, north dakota death: june 10, 2015 place of death: park river, north dakota send card."
"2","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"jon byron."
"3","-1",0.639105544107301,"-1",0.545971263687527,"-1",0.770051233688834,"-1",0.529028652562611,"-1",0.5,"-1",0.92,"-1",0.685,"-1",0.676868801507765,"-1",0.62573385518591,"may 17, 1948 - june 10, 2015 jon mayo byron, age 67 of edinburg passed away june 10, 2015 at the first care health center of park river."
"4","-1",0.635343586964531,"-1",0.60692575205938,"-1",0.722429705419402,"-1",0.605017887676089,"-1",0.5,"-1",0.88,"-1",0.755,"-1",0.67686866365487,"2",0.446700507614213,"jon mayo byron was born may 17, 1948 in langdon, north dakota to sigurjon (john) and hope (indridason) byron. he was raised and educated in mountain, attended a welding trade school in fargo in 1965."
"5","-1",0.632961684005102,"-1",0.848448296298125,"-1",0.874622840240185,"-1",0.827716001153717,"-1",0.880797077977882,"-1",1,"-1",1,"-1",0.676419428939945,"-1",0.62573385518591,"on june 8, 1968 he was married to renae indridason."
"6","-1",0.637726708962985,"-1",0.760339843354684,"-1",0.760140068844618,"-1",0.762421357058588,"-1",0.880797077977882,"-1",1,"-1",0.99,"-1",0.676204080002878,"-1",0.62573385518591,"from 1966 thru 1979, he worked for and became foreman for lawonn farms of hensel."
"7","-1",0.640975846264582,"-1",0.790710691250911,"-1",0.90631159052834,"-1",0.881149089038828,"-1",0.880797077977882,"-1",1,"-1",0.99,"-1",0.676868710892605,"-1",0.62573385518591,"he then traveled to casper wyoming and worked for wyoming insulation company for about six years before returning to the mountain area to continue work in the farming industries, including raising cattle; which he was still doing at the time of his death."
"8","-1",0.632521673127161,"-1",0.750937257437941,"-1",0.766834385683388,"-1",0.735884577030466,"-1",0.880797077977882,"-1",1,"-1",1,"-1",0.676860192784647,"-1",0.62573385518591,"he enjoyed hunting, fishing and the outdoors."
"9","-1",0.637274233097014,"-1",0.751823573541426,"-1",0.716079290357714,"-1",0.771386918181472,"-1",0.880797077977882,"-1",0.8,"-1",0.845,"-1",0.675675334655732,"-1",0.62573385518591,"mayo has been serving as a board member for the thingvalla township for the last several years."
"10","-1",0.639012048016806,"-1",0.653637717049049,"-1",0.590809003568258,"-1",0.640660187385023,"-1",0.5,"-1",1,"-1",0.92,"-1",0.676856759906791,"-1",0.62573385518591,"mayo is survived by his daughters kelly (marlo) stromberg of minot, nd and karri (john) kraft of bismarck, nd."
"11","-1",0.63340238524348,"-1",0.723014208542103,"-1",0.757868886260575,"-1",0.696446605211945,"-1",0.880797077977882,"-1",1,"-1",0.95,"-1",0.676868801507765,"-1",0.62573385518591,"grandchildren: jacklyn, lexi and vanessa kraft; jena and brenan stromberg; stepfather, alfred hanson of mountain; brothers: fred (juanita) of anchorage, ak; dwight (elaine) of park river; tyrone of mountain; sisters: nadine (dale) carr of wheatland, wy; pandora hemsher of rapid city, sd and candace (bob) strand of hazen, nd; one uncle, donald sellheim of cavalier, nd."
"12","-1",0.64266291231635,"-1",0.837895281516356,"-1",0.913706822028108,"-1",0.881535762299034,"-1",0.880797077977882,"-1",0.96,"-1",0.93,"-1",0.676868801507765,"-1",0.62573385518591,"several nephews and nieces also survive. he was preceded in death by his parents sigurjon (john) byron and hope (byron) hanson and two grandchildren: boydie and lorraine stromberg."
"13","5",0.413422005271425,"-1",0.406745680693284,"1",0.35225329956218,"-1",0.569250190982801,"5",0.5,"5",0.72,"5",0.775,"1",0.721295352030083,"1",0.464406779661017,"funeral services will be monday, june 15, 2015 at 2:00 p. m. at the vikur lutheran church, mountain, nd."
"14","-1",0.430608805394161,"1",0.46255506205806,"1",0.766811643980962,"-1",0.551564633212038,"1",0.5,"1",0.48,"1",0.46,"1",0.721295352030083,"1",0.464406779661017,"visitation will be on monday at the church for one hour prior to the service."
"15","-1",0.580908753997774,"-1",0.428502434650102,"1",0.59593643107639,"-1",0.600009055559024,"5",0.5,"5",0.64,"-1",0.57,"1",0.721295352030083,"1",0.464406779661017,"interment will be at the mountain cemetery."
