"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.592271309549573,"-1",0.505001771702243,"5",0.579885492107356,"5",0.614743134648986,"-1",0.5,"5",0.68,"-1",0.505,"-1",0.621270379334539,"-1",0.62573385518591,"in memory of robert eugene hartman -- tillman funeral home & crematory| in memoriam of robert eugene hartman facts."
"2","-1",0.635501123077402,"-1",0.588492489216177,"-1",0.531209048323718,"-1",0.61042030860397,"-1",0.5,"-1",1,"-1",1,"-1",0.676868801507765,"-1",0.62573385518591,"born: december 2, 1923."
"3","-1",0.631018757411958,"-1",0.620608420943009,"-1",0.691633862036367,"-1",0.71329114480728,"-1",0.5,"-1",1,"-1",0.895,"-1",0.676868801507765,"-1",0.62573385518591,"death: june 12, 2015 send card."
"4","-1",0.628103856895558,"-1",0.620608420943009,"5",0.47985228138484,"-1",0.61805809691709,"-1",0.5,"-1",0.96,"-1",0.54,"-1",0.564423812940913,"-1",0.62573385518591,"robert eugene hartman."
"5","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"december 2, 1923 - june 12, 2015."
"6","-1",0.636620713533203,"-1",0.545971263687527,"-1",0.540731672463182,"-1",0.535155073063978,"-1",0.5,"-1",0.84,"-1",0.58,"-1",0.676862953161042,"-1",0.62573385518591,"robert eugene hartman, age 91, of west palm beach, passed away june 12, 2015."
"7","-1",0.626375975331798,"-1",0.620608420943009,"5",0.2,"-1",0.642899968226011,"-1",0.5,"-1",1,"-1",1,"-1",0.588214946078191,"-1",0.62573385518591,"mr."
"8","-1",0.63595017022184,"-1",0.588492489216177,"-1",0.576524162704207,"-1",0.629718390735575,"-1",0.5,"-1",1,"-1",0.915,"-1",0.676868801507765,"-1",0.62573385518591,"hartman was born in nappanee, indiana on december 2, 1923. he is survived by his sister, sharon chapman of syracuse, indiana."
"9","5",0.354437908680909,"-1",0.477534601927282,"1",0.625980894841271,"-1",0.539114292665066,"5",0.5,"1",0.64,"-1",0.39,"1",0.721295352030083,"1",0.464406779661017,"there will be no local services for mr."
"10","-1",0.619594600945797,"-1",0.561401762606069,"5",0.491618780509036,"-1",0.557169326521734,"-1",0.5,"-1",0.76,"-1",0.645,"-1",0.643685540953623,"-1",0.62573385518591,"hartman at tillman funeral home & crematory."
"11","-1",0.573709833186354,"-1",0.548048720453842,"5",0.543846612480708,"-1",0.544050220032641,"-1",0.5,"-1",0.52,"5",0.5,"5",0.442858074116848,"-1",0.62573385518591,"all services are under the care of thompson-lengacher-yoder funeral home in nappanee, indiana."
"12","-1",0.647745972926637,"-1",0.561401762606069,"5",0.578035470424268,"-1",0.622162638663865,"-1",0.5,"-1",0.76,"-1",0.625,"-1",0.673726062468683,"-1",0.62573385518591,"please contact the funeral home at 877-773-3173 for further information."
