"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","sentence"
"1","-1",0.592453657694346,"-1",0.515938116523379,"5",0.55382510844366,"5",0.525765363521949,"-1",0.5,"-1",0.52,"-1",0.595,"-1",0.655743042939738,"-1",0.62573385518591,"in memory of marilyn tristaino -- tillman funeral home & crematory| marilyn tristaino."
"2","-1",0.624889559912145,"-1",0.610327072264191,"-1",0.504096632747458,"-1",0.607579734204009,"-1",0.5,"-1",0.88,"-1",0.535,"-1",0.559664394741669,"-1",0.62573385518591,"march 31, 1942 - june 8, 2015 facts."
"3","-1",0.635501123077402,"-1",0.588492489216177,"-1",0.531209048323718,"-1",0.61042030860397,"-1",0.5,"-1",1,"-1",1,"-1",0.676868801507765,"-1",0.62573385518591,"born: march 31, 1942."
"4","-1",0.630164037567588,"-1",0.620608420943009,"-1",0.659653281897058,"-1",0.628853033746846,"-1",0.5,"-1",1,"-1",0.91,"-1",0.676180346138937,"-1",0.62573385518591,"death: june 8, 2015 biography."
"5","-1",0.636373461082453,"-1",0.545971263687527,"-1",0.573545377445695,"-1",0.610644230495621,"-1",0.5,"-1",0.8,"-1",0.61,"-1",0.676868231392948,"-1",0.62573385518591,"marilyn tristaino, age 73, of west palm beach, florida passed away on june 8, 2015."
"6","-1",0.636521563367257,"-1",0.588492489216177,"-1",0.585938314895665,"-1",0.63650702000649,"-1",0.5,"-1",0.96,"-1",0.93,"-1",0.676868801507765,"-1",0.62573385518591,"marilyn was born in the bronx, new york on march 31, 1942."
"7","-1",0.630282820627311,"-1",0.620608420943009,"5",0.536245469376225,"-1",0.634140612948807,"-1",0.5,"-1",1,"-1",0.85,"-1",0.676852093575809,"-1",0.62573385518591,"she was predeceased by her husband, joseph a. tristaino on april 30, 2015."
"8","-1",0.632367305978197,"-1",0.664074034841586,"-1",0.662419563573669,"-1",0.723829693295366,"-1",0.5,"-1",1,"-1",0.84,"-1",0.676868801507765,"-1",0.62573385518591,"marilyn is survived by her children, randi gocinski, richard adam and lisa massucci."
"9","-1",0.606179357711037,"-1",0.657127329760724,"-1",0.691809674566772,"-1",0.752797205253359,"-1",0.5,"-1",0.96,"-1",0.92,"-1",0.676579906776995,"1",0.464406779661017,"she will also be lovingly remembered by her grandchildren, kristle, michelle, gabrielle, matthew, jessica and anthony."
"10","1",0.659989349781676,"1",0.395128190033562,"1",0.981910681520512,"5",0.540356097247844,"5",0.5,"1",0.8,"1",0.56,"1",0.721295352030083,"1",0.464406779661017,"a funeral mass will be celebrated at 11:30 am on friday, june 12, 2015 at st. therese de lisieux catholic church, 1180 lake worth road, wellington, florida 33449."
"11","1",0.427540618111368,"-1",0.477585228555907,"-1",0.701259270153734,"-1",0.575326835902304,"5",0.5,"5",0.6,"-1",0.505,"1",0.721295352030083,"1",0.464406779661017,"marilyn will be laid to rest beside her late husband, joseph at 1:30 pm on friday at south florida national cemetery, 6501 south state road 7, lake worth, florida 33467."
"12","-1",0.628448348021351,"-1",0.612114638443469,"-1",0.377889422915127,"-1",0.645456790154873,"-1",0.5,"-1",1,"-1",0.81,"-1",0.494341866670345,"-1",0.62573385518591,"for those attending the inurnment, please asseble in lane #5 at the cemetery by 1:20 pm on friday."
